StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q6_4_TEXT,Q7,Q8,Q9,Q10,Q11,Q11_10_TEXT,Q12,Q12_6_TEXT,Q13,Q13_4_TEXT,Q14,Q15,Q15_4_TEXT,Q16,Q17,Q17_5_TEXT,Q18,Q19,Q20,Q21,Q22
2025-05-14 08:45:18,2025-05-14 08:48:43,IP Address,100,205,True,2025-05-14 08:48:44,R_8NWL49wMW9cp54J,anonymous,EN-GB,Female,<20,200 Level,"Chukwuemeka Odumegwu Ojukwu University, Uli","SE, Nigeria",Igbo,,No,,,,,,,,Struggling to meet basic needs.,,"₦41,000 - ₦60,000",,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","The conferences should be subsidized by the government and school authorities ",The prices should be drastically reduced in order for students to afford it
2025-05-14 08:47:30,2025-05-14 08:49:51,IP Address,100,141,True,2025-05-14 08:49:52,R_8OSNDNgGyKlNMdz,anonymous,EN-GB,Male,20-22,300 Level,"SUMAS college of medicine ","SE, Nigeria",Igbo,,No,Rarely (Once a year),Conference invitation letters,"SE, Nigeria",Learning opportunity,,Relevance to my field of study,,Struggling to meet basic needs.,,"₦20,000 - ₦40,000",Others (Please specify),,Yes,High registration fees,,"Less than ₦10,000",Yes,"Contributes to disparities in academic and professional advancement,Increases financial strain on students",It all depends on the organizers,No
2025-05-14 08:45:58,2025-05-14 08:50:38,IP Address,100,279,True,2025-05-14 08:50:39,R_2R0s5ZGOPrN4eRP,anonymous,EN-GB,Female,23-26,400 Level,"Gregory University Uturu, Abia state","SE, Nigeria",Others,Ijaw,No,,,,,,"Relevance to my field of study,Financial considerations (registration fees, travel costs, etc.)",,Just enough to meet basic needs,,"₦61,000 - ₦80,000",Personal savings,,Yes,Lack of funding/support from institution or external sources,,"₦10,000 - ₦20,000",Yes,Increases financial strain on students,"Reduction of cost for registration and accommodation ",No
2025-05-14 08:49:41,2025-05-14 08:53:21,IP Address,100,219,True,2025-05-14 08:53:21,R_8juCa7oyT9A3c0H,anonymous,EN-GB,Female,<20,400 Level,Esumsa,"SE, Nigeria",Igbo,,Yes,Rarely (Once a year),Flyers,"SE, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,Networking",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Struggling to meet basic needs.,,"₦20,000 - ₦40,000",Personal savings,,Yes,"Transportation expenses (transportation, accommodation),Accommodation expenses",,Not sure,No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",Subsidizing the registration fee,No
2025-05-14 08:46:38,2025-05-14 08:54:40,IP Address,100,482,True,2025-05-14 08:54:41,R_862W1A7al8eXFAb,anonymous,EN-GB,Female,20-22,300 Level,"Madonna University ","SE, Nigeria",Igbo,,No,,"Websites of associations,Flyers,Newspapers","SE, Nigeria,SW, Nigeria,NC, Nigeria",,,,,Just enough to meet basic needs,,"₦20,000 - ₦40,000",,,No,,,Not sure,Yes,"Limits access to valuable educational opportunities,Increases financial strain on students","I think, reducing cost of registration fees is one of them and making students that probably can’t afford it, earn a space in the conference by essay contests and so on","No, thank you."
2025-05-14 08:44:31,2025-05-14 08:55:43,IP Address,100,672,True,2025-05-14 08:55:44,R_8g5fuOMSICj4S8b,anonymous,EN-GB,Male,20-22,400 Level,"SUMSA ","SE, Nigeria",Igbo,,No,Rarely (Once a year),"Websites of associations,Flyers,Personal contact/ colleagues","SE, Nigeria,SS, Nigeria,NC, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,To build resume,To maintain skill base,Networking,Job opportunities",,"Relevance to my field of study,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Struggling to meet basic needs.,,"Less than ₦20,000",Institutional support,,Yes,"Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"₦10,000 - ₦20,000",No,"Limits access to valuable educational opportunities,Increases financial strain on students",Funding of the transport and low registration fee,"Medical students from any Caliber can attend "
2025-05-14 08:55:09,2025-05-14 08:59:40,IP Address,100,270,True,2025-05-14 08:59:40,R_2fqRwHXrVeylALk,anonymous,EN-GB,Female,20-22,300 Level,"Ebonyi State University ","SE, Nigeria",Igbo,,No,Rarely (Once a year),Websites of associations,,,,,,Just enough to meet basic needs,,"₦41,000 - ₦60,000",,,No,,,,,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",,
2025-05-14 08:47:52,2025-05-14 09:01:48,IP Address,100,835,True,2025-05-14 09:01:48,R_2PIHSQMad03Jw8p,anonymous,EN-GB,Female,<20,200 Level,University of Nigeria (UNTH CHAPTER),"SE, Nigeria",Igbo,,No,,,,,,,,Just enough to meet basic needs,,"₦20,000 - ₦40,000",,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,Not sure,No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",,..
2025-05-14 09:03:35,2025-05-14 09:06:36,IP Address,100,180,True,2025-05-14 09:06:37,R_2HUn9FkpBhn14hL,anonymous,EN-GB,Male,<20,100 Level,"Abia state university ","SE, Nigeria",Igbo,,Yes,Rarely (Once a year),Personal contact/ colleagues,"SE, Nigeria","To view current research trends and keep up-to-date,Learning opportunity",,"Relevance to my field of study,Networking opportunities",,Struggling to meet basic needs.,,"₦20,000 - ₦40,000",Others (Please specify),"My parents ",Yes,Lack of funding/support from institution or external sources,,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",,
2025-05-14 09:01:22,2025-05-14 09:06:58,IP Address,100,336,True,2025-05-14 09:06:58,R_8k0sLXEAOmit3sl,anonymous,EN-GB,Male,<20,100 Level,"Alex Ekwueme federal university abakaliki ","SE, Nigeria",Igbo,,No,,,,,,,,Just enough to meet basic needs,,"₦20,000 - ₦40,000",,,Yes,"Transportation expenses (transportation, accommodation)",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement","Reduction in price of registration fee and a subsided means of transportation and accomodations be made available ",No
2025-05-14 09:04:40,2025-05-14 09:08:37,IP Address,100,237,True,2025-05-14 09:08:38,R_2bLu07eqEqrJFVn,anonymous,EN-GB,Female,20-22,400 Level,ESUCOM,"SE, Nigeria",Igbo,,No,Rarely (Once a year),Websites of associations,"SE, Nigeria",,,,,Just enough to meet basic needs,,"₦20,000 - ₦40,000",,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"₦10,000 - ₦20,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",,
2025-05-14 09:06:59,2025-05-14 09:11:41,IP Address,100,281,True,2025-05-14 09:11:42,R_2MrL7jkdAjHjZ5L,anonymous,EN-GB,Female,20-22,400 Level,"Alex Ekwueme Federal University Abakiliki ","SE, Nigeria",Igbo,,No,,"Websites of associations,Flyers,Personal contact/ colleagues","SE, Nigeria,SS, Nigeria,SW, Nigeria","Learning opportunity,Tourism,Networking",,"Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.)",,Comfortable,,"More than ₦100,000",Personal savings,,No,,,"₦10,000 - ₦20,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","Subsidize registration money ",No
2025-05-14 09:06:34,2025-05-14 09:13:20,IP Address,100,405,True,2025-05-14 09:13:20,R_8YYvpaBXNoPiFW2,anonymous,EN-GB,Female,<20,200 Level,"Abia State University Medical Students' Association ","SE, Nigeria",Igbo,,Yes,Rarely (Once a year),Personal contact/ colleagues,"SE, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,Networking,Association related activities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.)",,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Personal savings,,No,,,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement","Cut off registration costs and subtracting it from the student dues generated ","Nothing else "
2025-05-14 09:12:27,2025-05-14 09:14:54,IP Address,100,147,True,2025-05-14 09:14:58,R_2ceGo4ZwLAa1euh,anonymous,EN-GB,Female,20-22,400 Level,Ae fumsa,"SE, Nigeria",Igbo,,No,,,,,,,,Just enough to meet basic needs,,"₦81,000 - ₦100,000",,,No,,,"₦21,000 - ₦40,000",,Limits access to valuable educational opportunities,Better prices,
2025-05-14 09:12:06,2025-05-14 09:16:18,IP Address,100,251,True,2025-05-14 09:16:18,R_2WiKCQVxqaQcn2p,anonymous,EN-GB,Female,23-26,600 Level,"Madonna University ","SS, Nigeria",Igbo,,No,,,,,,,,Struggling to meet basic needs.,,"₦20,000 - ₦40,000",,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"₦10,000 - ₦20,000",No,"Limits access to valuable educational opportunities,Increases financial strain on students","Supports can be given to students as well financially ",No. Thann you
2025-05-14 09:12:03,2025-05-14 09:17:02,IP Address,100,298,True,2025-05-14 09:17:04,R_2YaADBI6FYNwg1f,anonymous,EN-GB,Female,20-22,400 Level,"Alex-Ekwueme Federal University Ndufu Alike Ikwo ","SE, Nigeria",Igbo,,No,,"Websites of associations,Conference invitation letters,Flyers,Journals / Newsletters,Personal contact/ colleagues,E-mails / subscriptions",,"To view current research trends and keep up-to-date,Learning opportunity,To build resume,To maintain skill base,To deliver papers,Tourism,Networking,Job opportunities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Comfortable,,"₦41,000 - ₦60,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"₦21,000 - ₦40,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","Discounts for students or just make them free and virtual ",No
2025-05-14 09:13:11,2025-05-14 09:17:46,IP Address,100,274,True,2025-05-14 09:17:46,R_8WGOcBKN9oFYq9l,anonymous,EN-GB,Female,20-22,400 Level,"Godfrey Okoye University College of Medicine ","SE, Nigeria",Igbo,,No,,Flyers,"SE, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,To build resume,To maintain skill base",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.)",,Comfortable,,"₦20,000 - ₦40,000",,,,,,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","To reduce the cost of tickets ",
2025-05-14 09:05:47,2025-05-14 09:18:50,IP Address,100,782,True,2025-05-14 09:18:50,R_2q4Yc3qeqOzlo2I,anonymous,EN-GB,Female,20-22,300 Level,"Gregory university uturu ","SE, Nigeria",Igbo,,Yes,Rarely (Once a year),Personal contact/ colleagues,"SE, Nigeria",Learning opportunity,,Networking opportunities,,Just enough to meet basic needs,,"More than ₦100,000",Personal savings,,Yes,"Transportation expenses (transportation, accommodation)",,"₦10,000 - ₦20,000",No,Limits access to valuable educational opportunities," Partnering with medical brands or alumni willing to support promising students, Winning research contests, Virtual Access Options should be considered too.that offer travel funding would ease the cost, ","More publicity for the conference too could help, (enlightening public on the importance of attending)"
2025-05-14 09:13:56,2025-05-14 09:19:36,IP Address,100,339,True,2025-05-14 09:19:36,R_2IYnGzaOerjQfhh,anonymous,EN-GB,Female,<20,100 Level,SUMAS,"SE, Nigeria",Igbo,,Yes,Rarely (Once a year),"Flyers,Personal contact/ colleagues","SE, Nigeria","Learning opportunity,To maintain skill base,Tourism,Networking,Job opportunities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.)",,Just enough to meet basic needs,,"Less than ₦20,000",Others (Please specify),"My parents and elder brother ",No,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,Not sure,No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","Currently, funding from external bodies and school account could work. Also each medical school if possible should have a medium of generating income. Thank you ","No. Not for now. I believe every barrier can be broken through of the right counter measures are applied "
2025-05-14 09:16:29,2025-05-14 09:19:40,IP Address,100,190,True,2025-05-14 09:19:40,R_2zwoV0fyfSc20kD,anonymous,EN-GB,Male,20-22,300 Level,"Ebonyi State University ","SE, Nigeria",Igbo,,No,,,,,,,,Just enough to meet basic needs,,"₦61,000 - ₦80,000",,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,Not sure,No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","Reduce the fees and focus more on empowerment campaigns for medical students ","No, I'm tired"
2025-05-14 09:12:28,2025-05-14 09:24:31,IP Address,100,723,True,2025-05-14 09:24:32,R_2UPV2yVLg1XiBix,anonymous,EN-GB,Female,23-26,200 Level,"State University of Medical and Applied Science Igbo-Eno Enugu State Nigeria ","SE, Nigeria",Igbo,,Yes,Rarely (Once a year),"Websites of associations,Flyers,Personal contact/ colleagues","SE, Nigeria",Learning opportunity,,"Relevance to my field of study,Professional development,Availability of financial support",,Struggling to meet basic needs.,,"Less than ₦20,000",Institutional support,,Yes,"Transportation expenses (transportation, accommodation),Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,Contributes to disparities in academic and professional advancement,"Provision of financial aid and means of transportation for students ","Institutions should provide financial conference support for students since students are not financially stable "
2025-05-14 09:21:03,2025-05-14 09:25:43,IP Address,100,279,True,2025-05-14 09:25:44,R_8Egfsxivjf46fYN,anonymous,EN-GB,Female,<20,200 Level,"Federal University of Technology, Owerri. ","SE, Nigeria",Igbo,,No,,,,,,,,Just enough to meet basic needs,,"₦20,000 - ₦40,000",,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",,
2025-05-14 09:19:46,2025-05-14 09:27:15,IP Address,100,448,True,2025-05-14 09:27:16,R_2uQGPozjo3iLeYU,anonymous,EN-GB,Male,23-26,300 Level,David Umahi Federal University of Health Sciences,"SE, Nigeria",Igbo,,No,,,,,,,,Struggling to meet basic needs.,,"₦41,000 - ₦60,000",,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"₦10,000 - ₦20,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","Subsidized Registrations and Occasional grants to Exemplary Students ",No
2025-05-14 09:23:48,2025-05-14 09:28:09,IP Address,100,260,True,2025-05-14 09:28:09,R_2hhkQ6v1FB7x8vy,anonymous,EN-GB,Female,20-22,300 Level,"Abia State University ","SE, Nigeria",Igbo,,No,,Flyers,,,,"Financial considerations (registration fees, travel costs, etc.)",,Just enough to meet basic needs,,"₦20,000 - ₦40,000",,,Yes,"Transportation expenses (transportation, accommodation),Lack of funding/support from institution or external sources",,"Less than ₦10,000",Yes,Limits access to valuable educational opportunities,Transportation subsidy,No
2025-05-14 09:26:28,2025-05-14 09:28:56,IP Address,100,148,True,2025-05-14 09:28:57,R_8R87uTKwFiNQuR2,anonymous,EN-GB,Male,20-22,500 Level,"Enugu State University College of Medicine ","SE, Nigeria",Igbo,,Yes,Rarely (Once a year),"Conference invitation letters,Flyers","SE, Nigeria","Learning opportunity,To maintain skill base,Association related activities",,"Relevance to my field of study,Networking opportunities",,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation)",,Not sure,No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",,
2025-05-14 09:27:41,2025-05-14 09:31:57,IP Address,100,256,True,2025-05-14 09:31:58,R_2pxOZSrDiCwRPeh,anonymous,EN-GB,Female,<20,300 Level,David umahi Federal University of Health Sciences,"SE, Nigeria",Igbo,,Yes,Rarely (Once a year),Personal contact/ colleagues,"SE, Nigeria",Learning opportunity,,Relevance to my field of study,,Comfortable,,"₦61,000 - ₦80,000",Personal savings,,No,,,"Less than ₦10,000",No,Limits access to valuable educational opportunities,The registration fees for such conferences should be reduced so that most people can get the opportunity to attend.,No
2025-05-14 09:27:15,2025-05-14 09:32:16,IP Address,100,300,True,2025-05-14 09:32:16,R_8xFb5MmXqlcdCBe,anonymous,EN-GB,Female,20-22,400 Level,AE-FUNAI,"SE, Nigeria",Igbo,,No,,"Websites of associations,Flyers","SE, Nigeria","Learning opportunity,To maintain skill base,Networking",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.)",,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation)",,"₦10,000 - ₦20,000",Yes,Limits access to valuable educational opportunities,"Proper funding of scientific conferences by the federal government to reduce cost of registration ",None
2025-05-14 09:27:43,2025-05-14 09:32:51,IP Address,100,308,True,2025-05-14 09:32:52,R_8KQ5qsi1YqODnBn,anonymous,EN-GB,Female,20-22,300 Level,"Ebonyi State University College of medicine ","SE, Nigeria",Igbo,,Yes,Rarely (Once a year),"Conference invitation letters,Flyers","SE, Nigeria","Learning opportunity,Networking",,"Relevance to my field of study,Networking opportunities",,Just enough to meet basic needs,,"₦41,000 - ₦60,000",Personal savings,,Yes,"Transportation expenses (transportation, accommodation),Accommodation expenses",,"₦10,000 - ₦20,000",No,Limits access to valuable educational opportunities,"90% sponsorship of these conferences (by sponsors) will help reduce the financial burdens ",No
2025-05-14 09:29:42,2025-05-14 09:34:27,IP Address,100,284,True,2025-05-14 09:34:27,R_8cCoa1UzP2pqvT3,anonymous,EN-GB,Male,20-22,400 Level,"Imo State University ","SE, Nigeria",Igbo,,No,,,,,,,,Struggling to meet basic needs.,,"Less than ₦20,000",,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,Limits access to valuable educational opportunities,"By reducing the price of registration and other necessity ",None
2025-05-14 09:31:56,2025-05-14 09:35:42,IP Address,100,225,True,2025-05-14 09:35:43,R_2eP29GSzH0IXYFl,anonymous,EN-GB,Female,20-22,100 Level,"Abia State University ","SE, Nigeria",Igbo,,Yes,Rarely (Once a year),Personal contact/ colleagues,"SE, Nigeria","Learning opportunity,Association related activities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Struggling to meet basic needs.,,"Less than ₦20,000",Personal savings,,Yes,"Transportation expenses (transportation, accommodation)",,"Less than ₦10,000",No,Limits access to valuable educational opportunities,Lesser registration fees or no fees at all,No
2025-05-14 09:37:33,2025-05-14 09:41:23,IP Address,100,229,True,2025-05-14 09:41:24,R_2hA41qByjoItf7x,anonymous,EN-GB,Male,23-26,300 Level,"Abia state University uturu ","SE, Nigeria",Igbo,,Yes,Rarely (Once a year),"Websites of associations,Conference invitation letters,Flyers","SE, Nigeria,SS, Nigeria","To view current research trends and keep up-to-date,To build resume,To maintain skill base,Networking",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.)",,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Increases financial strain on students","Reduce cost of registration and free accomodations ",No
2025-05-14 09:43:27,2025-05-14 09:48:45,IP Address,100,317,True,2025-05-14 09:48:46,R_874ufQAOv6sbY53,anonymous,EN-GB,Male,23-26,400 Level,"Gregory University Teaching Hospital ","SE, Nigeria",Igbo,,No,,,,,,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Struggling to meet basic needs.,,"₦41,000 - ₦60,000",,,No,,,Not sure,,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","More enlightenment ",
2025-05-14 09:54:07,2025-05-14 10:00:20,IP Address,100,372,True,2025-05-14 10:00:20,R_2DIRPs8if1I1Q5P,anonymous,EN-GB,Male,23-26,500 Level,AEFUNAI,"SE, Nigeria",Igbo,,No,,,,To view current research trends and keep up-to-date,,"Relevance to my field of study,Professional development",,Struggling to meet basic needs.,,"Less than ₦20,000",Personal savings,,Yes,High registration fees,,"Less than ₦10,000",No,Limits access to valuable educational opportunities,"Reducing the registration fees for the comfort of the students and increase the opportunities for all students ",No
2025-05-14 09:58:22,2025-05-14 10:11:03,IP Address,100,761,True,2025-05-14 10:11:04,R_2Jcc2vaCNbMqj4Z,anonymous,EN-GB,Female,23-26,400 Level,"Chukwuemeka Odumegwu Ojukwu university teaching hospital Amaku ","SE, Nigeria",Igbo,,Yes,Rarely (Once a year),Flyers,"SE, Nigeria",Learning opportunity,,Relevance to my field of study,,Struggling to meet basic needs.,,"₦20,000 - ₦40,000",Personal savings,,Yes,High registration fees,,Not sure,No,Increases financial strain on students,"Free conference ",No
2025-05-14 10:02:28,2025-05-14 10:11:05,IP Address,100,517,True,2025-05-14 10:11:06,R_2mlxOISVAsR05RP,anonymous,EN-GB,Female,23-26,600 Level,"Madonna University ","SE, Nigeria",Igbo,,No,,,,"To view current research trends and keep up-to-date,Learning opportunity,To build resume,Tourism,Networking,Job opportunities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Just enough to meet basic needs,,"Less than ₦20,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"₦10,000 - ₦20,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","By seeking for endorsements, sponsorships and financial supports from the government and organizations that can be of help thereby reducing the financial burden on medical students ","Nothing actually "
2025-05-14 10:10:33,2025-05-14 10:13:12,IP Address,100,159,True,2025-05-14 10:13:13,R_8J7PngevNbCENGe,anonymous,EN-GB,Male,23-26,600 Level,"University of maiduguri ","NE, Nigeria",Others,Kuteb,No,,,,,,,,Struggling to meet basic needs.,,"₦20,000 - ₦40,000",,,No,,,,No,Limits access to valuable educational opportunities,,
2025-05-14 10:17:39,2025-05-14 10:20:38,IP Address,100,179,True,2025-05-14 10:20:39,R_8rN47noG2QIGhS8,anonymous,EN-GB,Female,20-22,300 Level,"David Umahi Federal University of Health Sciences ","SE, Nigeria",Igbo,,No,,Personal contact/ colleagues,"SE, Nigeria","Learning opportunity,To build resume,Networking,Job opportunities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.)",,Just enough to meet basic needs,,"₦81,000 - ₦100,000",Personal savings,,No,,,"Less than ₦10,000",,"Limits access to valuable educational opportunities,Increases financial strain on students",Sponsorship for attendance by the management of the university,No
2025-05-14 10:27:08,2025-05-14 10:30:42,IP Address,100,213,True,2025-05-14 10:30:43,R_8JOCrBsbgk7ZX6G,anonymous,EN-GB,Female,20-22,300 Level,"Nursing ","NE, Nigeria",Igbo,,Yes,Occasionally (2-3 times a year),Personal contact/ colleagues,"SE, Nigeria,NE, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,To build resume,To maintain skill base,To deliver papers,Networking,Association related activities,Job opportunities",,"Relevance to my field of study,Professional development",,Just enough to meet basic needs,,"₦81,000 - ₦100,000",Personal savings,,Yes,High registration fees,,"₦10,000 - ₦20,000",Yes,Limits access to valuable educational opportunities,"Support ",No
2025-05-14 10:31:57,2025-05-14 10:34:32,IP Address,100,154,True,2025-05-14 10:34:32,R_81uDNN6A2OD8F9Y,anonymous,EN-GB,Female,<20,200 Level,"Alex Ekwueme Federal University ","SE, Nigeria",Igbo,,No,,,,,,,,Just enough to meet basic needs,,"₦20,000 - ₦40,000",,,,,,,,"Limits access to valuable educational opportunities,Increases financial strain on students",,
2025-05-14 10:36:42,2025-05-14 10:40:53,IP Address,100,251,True,2025-05-14 10:40:54,R_2fuIXj3JgRwAemh,anonymous,EN-GB,Female,23-26,600 Level,UMTH,"NE, Nigeria",Hausa,,No,Rarely (Once a year),"Websites of associations,Flyers,Journals / Newsletters,Personal contact/ colleagues",,,,Networking opportunities,,Struggling to meet basic needs.,,"₦20,000 - ₦40,000",,,Yes,"High registration fees,Transportation expenses (transportation, accommodation)",,,Yes,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",,No
2025-05-14 10:53:43,2025-05-14 10:57:05,IP Address,100,202,True,2025-05-14 10:57:07,R_2QFfM3zLMc4It34,anonymous,EN-GB,Male,20-22,400 Level,Ae funai,"SE, Nigeria",Igbo,,Yes,Occasionally (2-3 times a year),"Flyers,Personal contact/ colleagues","SE, Nigeria","Learning opportunity,To build resume,Tourism,Networking,Association related activities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Struggling to meet basic needs.,,"₦41,000 - ₦60,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"₦10,000 - ₦20,000",Yes,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",Make some free,"Not really "
2025-05-14 10:59:14,2025-05-14 11:05:34,IP Address,100,379,True,2025-05-14 11:05:34,R_8gNk38SJ4oZQbGa,anonymous,EN-GB,Male,<20,100 Level,"Enugu State college of medicine ","SE, Nigeria",Igbo,,No,,,,,,,,Just enough to meet basic needs,,"₦61,000 - ₦80,000",Personal savings,,Yes,"Transportation expenses (transportation, accommodation)",,"₦10,000 - ₦20,000",No,Limits access to valuable educational opportunities,,
2025-05-14 11:04:43,2025-05-14 11:07:44,IP Address,100,181,True,2025-05-14 11:07:45,R_2Y5NiyAqbYzH8gA,anonymous,EN-GB,Female,<20,200 Level,"NAUMSA ","SE, Nigeria",Yoruba,,No,,,,,,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Personal savings,,Yes,High registration fees,,,,"Limits access to valuable educational opportunities,Increases financial strain on students","Digital meetings and subsidy for interested ",No
2025-05-14 11:34:06,2025-05-14 11:40:29,IP Address,100,383,True,2025-05-14 11:40:30,R_22Pj9sEfIu1mPZT,anonymous,EN-GB,Male,<20,200 Level,"Bayero University kano ","NW, Nigeria",Hausa,,Yes,Rarely (Once a year),Personal contact/ colleagues,"NW, Nigeria","Learning opportunity,To maintain skill base,Networking",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Just enough to meet basic needs,,"Less than ₦20,000",Personal savings,,Yes,"Lack of funding/support from institution or external sources,Other (please specify)","I don't have a passport ","Less than ₦10,000",Yes,"Limits access to valuable educational opportunities,Increases financial strain on students",Offering scholarship opportunities for those that are financially challenged,"Collaboration and sharing of the conferences to reach thise that need to attend it "
2025-05-14 11:55:42,2025-05-14 12:03:23,IP Address,100,461,True,2025-05-14 12:03:24,R_8QFmzSOUiMtMeNb,anonymous,EN-GB,Female,20-22,400 Level,"State University of Medical and Applied Sciences ","SE, Nigeria",Igbo,,No,,,,,,,,Just enough to meet basic needs,,"₦61,000 - ₦80,000",,,No,,,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students,Others (please specify)",Free scientific conferences or Affordable registration fees.,No
